InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
565210,82580,BATHROOM METAL SIGN,6,2011-09-01 17:09:00,0.55,17750.0,United Kingdom
566600,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-09-13 15:41:00,2.95,13704.0,United Kingdom
570287,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-10-10 11:37:00,2.08,17425.0,United Kingdom
568346,21901,"KEY FOB , BACK DOOR ",2,2011-09-26 15:28:00,1.63,14096.0,United Kingdom
559162,22811,SET OF 6 T-LIGHTS CACTI ,1,2011-07-06 16:29:00,2.46,,United Kingdom
559506,85214,TUB 24 PINK FLOWER PEGS,1,2011-07-08 15:17:00,1.63,,United Kingdom
553034,15056N,EDWARDIAN PARASOL NATURAL,5,2011-05-12 20:03:00,5.95,17970.0,United Kingdom
579787,21218,RED SPOTTY BISCUIT TIN,1,2011-11-30 15:33:00,8.29,,United Kingdom
544790,22419,LIPSTICK PEN RED,8,2011-02-23 12:27:00,0.42,16940.0,United Kingdom
554814,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-05-26 13:34:00,0.85,16609.0,United Kingdom
539659,22725,ALARM CLOCK BAKELIKE CHOCOLATE,6,2010-12-21 09:47:00,3.75,15034.0,United Kingdom
549153,22858,EASTER TIN KEEPSAKE,6,2011-04-06 15:47:00,1.65,13771.0,United Kingdom
549247,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-04-07 12:04:00,1.25,13752.0,United Kingdom
549305,22425,ENAMEL COLANDER CREAM,3,2011-04-08 08:40:00,4.95,15189.0,United Kingdom
558777,21408,SPOTTY PINK DUCK DOORSTOP,1,2011-07-04 10:23:00,8.29,,United Kingdom
578844,21379,CAMPHOR WOOD PORTOBELLO MUSHROOM,1,2011-11-25 16:14:00,2.46,,United Kingdom
563574,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-08-17 15:05:00,0.83,15827.0,United Kingdom
545681,21107,CREAM SLICE FLANNEL PINK SPOT ,1,2011-03-06 11:28:00,2.95,16923.0,United Kingdom
556246,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-06-09 16:16:00,1.65,16113.0,United Kingdom
541104,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,4,2011-01-13 14:29:00,1.63,,United Kingdom
554117,23302,KNEELING MAT HOUSEWORK  DESIGN,6,2011-05-22 15:12:00,1.65,13758.0,United Kingdom
545717,21557,SET OF 6 FUNKY BEAKERS,1,2011-03-07 10:15:00,5.63,,United Kingdom
563195,71459,HANGING JAM JAR T-LIGHT HOLDER,8,2011-08-12 16:36:00,1.66,,United Kingdom
543099,22713,CARD I LOVE LONDON ,204,2011-02-03 12:00:00,0.36,16684.0,United Kingdom
543774,79190B,RETRO PLASTIC POLKA TRAY,15,2011-02-11 15:56:00,0.42,15856.0,United Kingdom
555524,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-06-05 11:37:00,2.55,16923.0,United Kingdom
573369,23090,VINTAGE GLASS T-LIGHT HOLDER,3,2011-10-30 13:19:00,0.83,16049.0,United Kingdom
545515,47570B,TEA TIME TABLE CLOTH,2,2011-03-03 12:06:00,10.65,12727.0,France
575895,22077,6 RIBBONS RUSTIC CHARM,3,2011-11-11 14:50:00,1.95,17052.0,United Kingdom
550500,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-04-18 15:26:00,5.79,,United Kingdom
536623,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2010-12-02 10:39:00,1.25,15601.0,United Kingdom
551340,84510C,SET OF 4 POLKADOT COASTERS,2,2011-04-27 17:23:00,2.46,,United Kingdom
575895,22897,OVEN MITT APPLES DESIGN,2,2011-11-11 14:50:00,1.45,17052.0,United Kingdom
550144,22088,PAPER BUNTING COLOURED LACE,2,2011-04-14 14:14:00,2.95,16520.0,United Kingdom
576076,22309,TEA COSY RED  STRIPE,1,2011-11-13 16:18:00,2.55,14382.0,United Kingdom
551340,22087,PAPER BUNTING WHITE LACE,5,2011-04-27 17:23:00,5.79,,United Kingdom
561647,23209,LUNCH BAG DOILEY PATTERN ,40,2011-07-28 15:20:00,1.65,13340.0,United Kingdom
568346,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,2011-09-26 15:28:00,2.92,14096.0,United Kingdom
566042,20727,LUNCH BAG  BLACK SKULL.,2,2011-09-08 13:53:00,1.65,17811.0,United Kingdom
548259,21179,NO JUNK MAIL METAL SIGN,14,2011-03-30 11:12:00,1.25,14099.0,United Kingdom
575884,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-11-11 13:46:00,1.25,12685.0,France
571410,46000M,POLYESTER FILLER PAD 45x45cm,4,2011-10-17 12:32:00,1.55,17527.0,United Kingdom
578335,21191,LARGE WHITE HONEYCOMB PAPER BELL  ,6,2011-11-24 09:06:00,2.1,17481.0,United Kingdom
575070,22475,SKULL DESIGN TV DINNER TRAY,2,2011-11-08 12:58:00,4.95,17841.0,United Kingdom
559042,22629,SPACEBOY LUNCH BOX ,1,2011-07-05 15:34:00,2.46,,United Kingdom
581400,22897,OVEN MITT APPLES DESIGN,2,2011-12-08 13:36:00,1.45,14056.0,United Kingdom
553369,23118,PARISIENNE JEWELLERY DRAWER ,4,2011-05-16 14:30:00,7.5,15044.0,United Kingdom
559330,22035,VINTAGE CARAVAN GREETING CARD ,12,2011-07-07 15:44:00,0.42,17696.0,United Kingdom
546670,21213,PACK OF 72 SKULL CAKE CASES,5,2011-03-15 15:37:00,0.55,13451.0,United Kingdom
574068,22632,HAND WARMER RED RETROSPOT,12,2011-11-02 14:51:00,2.1,12490.0,France
576328,85048,15CM CHRISTMAS GLASS BALL 20 LIGHTS,6,2011-11-14 15:19:00,7.95,13577.0,United Kingdom
538397,22619,SET OF 6 SOLDIER SKITTLES,32,2010-12-12 11:44:00,3.75,12753.0,Japan
541827,22242,5 HOOK HANGER MAGIC TOADSTOOL,1,2011-01-21 17:05:00,3.29,,United Kingdom
538566,20966,SANDWICH BATH SPONGE,2,2010-12-13 11:21:00,2.51,,United Kingdom
569843,21162,TOXIC AREA  DOOR HANGER ,6,2011-10-06 13:29:00,0.39,14449.0,United Kingdom
554948,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-05-27 14:29:00,3.75,14447.0,United Kingdom
552520,22659,LUNCH BOX I LOVE LONDON,1,2011-05-09 16:34:00,4.13,,United Kingdom
559816,22801,ANTIQUE GLASS PEDESTAL BOWL,1,2011-07-12 16:11:00,7.46,,United Kingdom
553199,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,2,2011-05-15 15:13:00,0.83,17758.0,United Kingdom
545235,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-03-01 10:31:00,2.1,12683.0,France
572858,21181,PLEASE ONE PERSON METAL SIGN,4,2011-10-26 12:36:00,2.1,13571.0,United Kingdom
574308,23270,SET OF 2 CERAMIC PAINTED HEARTS ,6,2011-11-03 16:45:00,1.45,16409.0,United Kingdom
550389,22976,CIRCUS PARADE CHILDRENS EGG CUP ,2,2011-04-18 11:53:00,1.25,17284.0,United Kingdom
556108,23205,CHARLOTTE BAG VINTAGE ALPHABET ,1,2011-06-08 17:59:00,1.63,,United Kingdom
580730,22814,CARD PARTY GAMES ,3,2011-12-05 17:28:00,0.42,,United Kingdom
577179,21116,OWL DOORSTOP,12,2011-11-18 11:20:00,4.95,18061.0,United Kingdom
569898,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2,2011-10-06 16:08:00,3.29,,United Kingdom
574573,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2011-11-04 16:35:00,3.75,14592.0,United Kingdom
564635,23061,VINTAGE EMBOSSED HEART,12,2011-08-26 12:41:00,1.25,15615.0,United Kingdom
561217,84659A,WHITE TRAVEL ALARM CLOCK,1,2011-07-25 17:09:00,2.46,,United Kingdom
569664,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,2011-10-05 13:33:00,1.65,18237.0,United Kingdom
575177,23513,EMBROIDERED RIBBON REEL SUSIE ,1,2011-11-08 18:41:00,4.13,,United Kingdom
560772,90103,PURPLE FRANGIPANI NECKLACE,1,2011-07-20 16:12:00,2.48,,United Kingdom
578485,22456,NATURAL SLATE CHALKBOARD LARGE ,6,2011-11-24 12:52:00,4.95,12921.0,United Kingdom
575930,21876,POTTERING MUG,1,2011-11-11 17:58:00,3.29,,United Kingdom
537781,22585,PACK OF 6 BIRDY GIFT TAGS,1,2010-12-08 12:46:00,1.25,17341.0,United Kingdom
571942,23427,STOOL HOME SWEET HOME ,1,2011-10-20 10:06:00,12.5,17434.0,United Kingdom
550152,22824,3 TIER SWEETHEART GARDEN SHELF,1,2011-04-14 14:43:00,35.95,17362.0,United Kingdom
562366,22161,HEART DECORATION RUSTIC HANGING ,24,2011-08-04 14:01:00,0.19,17692.0,United Kingdom
541493,22110,BIRD HOUSE HOT WATER BOTTLE,3,2011-01-18 14:29:00,7.46,,United Kingdom
575063,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-11-08 12:32:00,1.65,16764.0,United Kingdom
558927,85099B,JUMBO BAG RED RETROSPOT,20,2011-07-05 10:23:00,2.08,18177.0,United Kingdom
571061,21426,WOODLAND STORAGE BOX SMALL,2,2011-10-13 14:33:00,4.96,,United Kingdom
573452,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-10-31 10:45:00,1.71,17450.0,United Kingdom
574351,84692,BOX OF 24 COCKTAIL PARASOLS,3,2011-11-04 10:37:00,0.42,17348.0,United Kingdom
538071,22196,SMALL HEART MEASURING SPOONS,1,2010-12-09 14:09:00,1.66,,United Kingdom
552526,23136,IVORY WIRE SWEETHEART LETTER TRAY,2,2011-05-09 16:42:00,3.75,17576.0,United Kingdom
573428,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-10-31 10:19:00,1.25,12571.0,France
547005,22302,COFFEE MUG PEARS  DESIGN,6,2011-03-18 14:20:00,2.55,12474.0,Germany
571441,22099,CARAVAN SQUARE TISSUE BOX,1,2011-10-17 13:31:00,2.46,14096.0,United Kingdom
566221,23203,JUMBO BAG VINTAGE DOILY ,3,2011-09-09 16:13:00,4.13,,United Kingdom
565541,84991,60 TEATIME FAIRY CAKE CASES,6,2011-09-05 12:00:00,0.55,14159.0,United Kingdom
581188,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-12-07 16:47:00,8.5,17735.0,United Kingdom
580759,23545,WRAP RED VINTAGE DOILY,25,2011-12-06 10:30:00,0.42,17593.0,United Kingdom
538071,21385,IVORY HANGING DECORATION  HEART,1,2010-12-09 14:09:00,1.66,,United Kingdom
545059,22081,RIBBON REEL FLORA + FAUNA ,1,2011-02-27 13:04:00,1.65,14157.0,United Kingdom
563191,22141,CHRISTMAS CRAFT TREE TOP ANGEL,12,2011-08-12 16:07:00,2.1,16678.0,United Kingdom
559693,23032,DRAWER KNOB CRACKLE GLAZE IVORY,1,2011-07-11 16:21:00,3.29,,United Kingdom
538524,47591B,SCOTTIES CHILDRENS APRON,5,2010-12-13 09:35:00,1.66,,United Kingdom
552951,22460,EMBOSSED GLASS TEALIGHT HOLDER,6,2011-05-12 12:05:00,1.25,14988.0,United Kingdom
556484,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2011-06-12 13:17:00,0.55,16938.0,United Kingdom
561926,22297,HEART IVORY TRELLIS SMALL,24,2011-08-01 12:48:00,1.25,12749.0,United Kingdom
574154,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-11-03 11:32:00,2.95,13709.0,United Kingdom
578844,22559,SEASIDE FLYING DISC,1,2011-11-25 16:14:00,2.46,,United Kingdom
540821,85036C,ROSE 1 WICK MORRIS BOXED CANDLE,3,2011-01-11 13:16:00,3.36,,United Kingdom
551824,35810B,ENAMEL BLUE RIM COFFEE CONTAINER,6,2011-05-04 12:32:00,0.83,15128.0,United Kingdom
580884,23332,IVORY WICKER HEART LARGE,1,2011-12-06 12:21:00,1.65,15907.0,United Kingdom
579103,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,1,2011-11-28 11:39:00,3.75,18041.0,United Kingdom
541864,21169,YOU'RE CONFUSING ME METAL SIGN ,48,2011-01-23 16:17:00,1.45,13798.0,United Kingdom
544153,21935,SUKI  SHOULDER BAG,2,2011-02-16 12:11:00,1.65,15356.0,United Kingdom
553845,22676,FRENCH BLUE METAL DOOR SIGN 1,10,2011-05-19 12:38:00,1.25,17675.0,United Kingdom
561096,22386,JUMBO BAG PINK POLKADOT,20,2011-07-25 10:28:00,2.08,16099.0,United Kingdom
574726,22551,PLASTERS IN TIN SPACEBOY,1,2011-11-06 14:56:00,1.65,14664.0,United Kingdom
566757,79144B,PAINTED LIGHTBULB STAR+ MOON,12,2011-09-14 15:54:00,0.83,,United Kingdom
562024,84991,60 TEATIME FAIRY CAKE CASES,1,2011-08-01 16:07:00,1.25,,United Kingdom
568991,23322,LARGE WHITE HEART OF WICKER,4,2011-09-29 16:44:00,2.95,18204.0,United Kingdom
571214,85099C,JUMBO  BAG BAROQUE BLACK WHITE,5,2011-10-14 12:56:00,2.08,14390.0,United Kingdom
555414,75049L,LARGE CIRCULAR MIRROR MOBILE,24,2011-06-03 10:06:00,1.25,16230.0,United Kingdom
543713,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-02-11 11:46:00,4.13,,United Kingdom
551294,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-04-27 14:43:00,1.45,13468.0,United Kingdom
573248,21975,PACK OF 60 DINOSAUR CAKE CASES,2,2011-10-28 12:09:00,0.55,14498.0,United Kingdom
554992,21328,BALLOONS  WRITING SET ,1,2011-05-29 14:08:00,1.65,16686.0,United Kingdom
556092,20718,RED RETROSPOT SHOPPER BAG,1,2011-06-08 15:25:00,3.29,,United Kingdom
553392,22845,VINTAGE CREAM CAT FOOD CONTAINER,12,2011-05-16 16:44:00,5.55,16131.0,United Kingdom
544661,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-02-22 13:59:00,1.49,15303.0,United Kingdom
555397,21231,SWEETHEART CERAMIC TRINKET BOX,1,2011-06-02 17:26:00,2.46,,United Kingdom
578942,23537,WALL ART I LOVE LONDON ,1,2011-11-27 13:29:00,4.95,17288.0,United Kingdom
565456,37500,TEA TIME TEAPOT IN GIFT BOX,1,2011-09-04 16:12:00,4.95,16629.0,United Kingdom
577315,21682,LARGE MEDINA STAMPED METAL BOWL ,1,2011-11-18 13:25:00,4.95,17811.0,United Kingdom
567095,23358,HOT STUFF HOT WATER BOTTLE,6,2011-09-16 13:03:00,3.75,17049.0,United Kingdom
570027,22193,RED DINER WALL CLOCK,2,2011-10-07 10:41:00,8.5,14844.0,United Kingdom
574290,23355,HOT WATER BOTTLE KEEP CALM,5,2011-11-03 15:18:00,4.95,17403.0,United Kingdom
574089,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-11-03 09:07:00,3.75,17611.0,United Kingdom
548974,47480,HANGING PHOTO CLIP ROPE LADDER,12,2011-04-05 11:47:00,1.65,15194.0,United Kingdom
579777,23575,SNACK TRAY PAISLEY PARK,1,2011-11-30 15:13:00,4.13,,United Kingdom
541695,21868,POTTING SHED TEA MUG,2,2011-01-20 18:01:00,3.29,,United Kingdom
566870,23034,DRAWER KNOB CERAMIC BLACK,12,2011-09-15 13:21:00,1.45,13658.0,United Kingdom
578814,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,4,2011-11-25 13:40:00,0.29,12748.0,United Kingdom
567297,22637,PIGGY BANK RETROSPOT ,4,2011-09-19 12:27:00,2.55,15594.0,United Kingdom
576779,21914,BLUE HARMONICA IN BOX ,1,2011-11-16 13:25:00,1.25,14554.0,United Kingdom
544153,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-02-16 12:11:00,2.95,15356.0,United Kingdom
572457,22898,CHILDRENS APRON APPLES DESIGN,8,2011-10-24 12:44:00,1.95,12594.0,Italy
550835,82581,TOILET METAL SIGN,10,2011-04-21 10:52:00,0.55,15034.0,United Kingdom
536635,22502,PICNIC BASKET WICKER SMALL,8,2010-12-02 11:22:00,5.95,15955.0,United Kingdom
538171,21882,SKULLS TAPE,5,2010-12-09 20:01:00,0.65,17530.0,United Kingdom
536750,21871,SAVE THE PLANET MUG,6,2010-12-02 14:04:00,1.06,17850.0,United Kingdom
573248,23103,JINGLE BELL HEART DECORATION,24,2011-10-28 12:09:00,1.65,14498.0,United Kingdom
565332,23322,LARGE WHITE HEART OF WICKER,12,2011-09-02 14:09:00,2.95,13695.0,United Kingdom
571441,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,4,2011-10-17 13:31:00,0.83,14096.0,United Kingdom
541516,21879,HEARTS GIFT TAPE,2,2011-01-18 17:34:00,0.42,,United Kingdom
551995,22982,PANTRY PASTRY BRUSH,1,2011-05-05 15:42:00,2.46,,United Kingdom
575176,23493,VINTAGE DOILY TRAVEL SEWING KIT,2,2011-11-08 18:29:00,3.29,,United Kingdom
551056,22030,SWALLOWS GREETING CARD,12,2011-04-26 11:51:00,0.42,16442.0,United Kingdom
580395,21828,EIGHT PIECE SNAKE  SET,12,2011-12-04 10:56:00,1.25,17629.0,United Kingdom
572127,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-10-21 09:20:00,2.1,14911.0,EIRE
566285,21899,GARAGE KEY FOB,6,2011-09-11 14:51:00,0.65,13611.0,United Kingdom
580136,20931,BLUE POT PLANT CANDLE ,1,2011-12-01 19:42:00,2.95,17841.0,United Kingdom
568062,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,48,2011-09-23 13:18:00,0.29,14014.0,United Kingdom
560504,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2011-07-19 11:47:00,0.42,13081.0,United Kingdom
543802,22195,LARGE HEART MEASURING SPOONS,1,2011-02-13 12:03:00,1.65,13742.0,United Kingdom
C539576,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,-96,2010-12-20 12:25:00,0.19,14911.0,EIRE
554974,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,2011-05-27 17:14:00,1.25,14031.0,United Kingdom
538541,22654,DELUXE SEWING KIT ,3,2010-12-13 10:46:00,5.95,17428.0,United Kingdom
552234,21123,SET/10 IVORY POLKADOT PARTY CANDLES,1,2011-05-06 16:01:00,2.46,,United Kingdom
560296,22501,PICNIC BASKET WICKER LARGE,1,2011-07-18 10:21:00,20.79,,United Kingdom
556910,23200,JUMBO BAG PEARS,1,2011-06-15 13:25:00,2.08,12748.0,United Kingdom
565670,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-09-06 09:23:00,2.95,14944.0,United Kingdom
580983,22573,STAR WOODEN CHRISTMAS DECORATION,2,2011-12-06 16:26:00,1.63,,United Kingdom
545220,84678,CLASSICAL ROSE SMALL VASE,6,2011-03-01 08:30:00,2.55,14620.0,United Kingdom
565231,84946,ANTIQUE SILVER T-LIGHT GLASS,6,2011-09-02 09:26:00,2.46,,United Kingdom
565445,22222,CAKE PLATE LOVEBIRD WHITE,1,2011-09-04 14:50:00,4.95,13548.0,United Kingdom
580914,23355,HOT WATER BOTTLE KEEP CALM,1,2011-12-06 13:42:00,4.95,14871.0,United Kingdom
579792,23473,WOODLAND SMALL RED FELT HEART,12,2011-11-30 15:43:00,0.83,12714.0,France
577316,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-11-18 13:30:00,1.25,12578.0,Italy
580305,20674,GREEN POLKADOT BOWL,2,2011-12-02 14:26:00,1.25,12970.0,United Kingdom
565153,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-09-01 14:47:00,0.55,18241.0,United Kingdom
553920,47566,PARTY BUNTING,8,2011-05-20 08:57:00,4.95,15955.0,United Kingdom
556125,22077,6 RIBBONS RUSTIC CHARM,12,2011-06-09 10:20:00,1.65,12947.0,United Kingdom
546005,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-03-08 15:17:00,1.25,14426.0,United Kingdom
574717,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,2011-11-06 14:35:00,8.95,18170.0,United Kingdom
540022,22647,CERAMIC LOVE HEART MONEY BANK,36,2011-01-04 12:57:00,0.42,17188.0,United Kingdom
551270,20886,BOX OF 9 PEBBLE CANDLES,2,2011-04-27 12:35:00,1.95,15891.0,United Kingdom
540647,22655,VINTAGE RED KITCHEN CABINET,1,2011-01-10 14:57:00,295.0,17406.0,United Kingdom
575985,22419,LIPSTICK PEN RED,2,2011-11-13 14:09:00,0.42,17841.0,United Kingdom
C570290,23426,METAL SIGN DROP YOUR PANTS,-6,2011-10-10 11:54:00,2.89,14665.0,United Kingdom
537665,22168,ORGANISER WOOD ANTIQUE WHITE ,1,2010-12-07 17:19:00,8.5,16365.0,United Kingdom
573274,35970,ZINC FOLKART SLEIGH BELLS,3,2011-10-28 13:10:00,4.13,,United Kingdom
540418,90115,SUMMER BUTTERFLIES BAG CHARM,1,2011-01-07 11:04:00,2.51,,United Kingdom
556879,21248,DOOR HANGER  MUM + DADS ROOM,1,2011-06-15 12:07:00,1.45,16461.0,United Kingdom
548539,90005A,,2,2011-03-31 17:37:00,0.0,,United Kingdom
563037,23345, DOLLY GIRL BEAKER,12,2011-08-11 15:02:00,1.25,12362.0,Belgium
565613,21179,NO JUNK MAIL METAL SIGN,24,2011-09-05 15:19:00,0.39,13744.0,United Kingdom
540021,22474,SPACEBOY TV DINNER TRAY,1,2011-01-04 12:51:00,4.95,17841.0,United Kingdom
550144,21937,STRAWBERRY   PICNIC BAG,1,2011-04-14 14:14:00,2.95,16520.0,United Kingdom
557319,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-06-20 08:23:00,1.65,15076.0,United Kingdom
572854,21098,CHRISTMAS TOILET ROLL,10,2011-10-26 12:28:00,1.06,14096.0,United Kingdom
540154,22988,SOLDIERS EGG CUP ,4,2011-01-05 11:30:00,2.51,,United Kingdom
537638,84913A,SOFT PINK ROSE TOWEL ,2,2010-12-07 15:28:00,3.36,,United Kingdom
569545,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,1,2011-10-04 16:37:00,3.29,,United Kingdom
560385,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-07-18 12:53:00,3.25,14583.0,United Kingdom
568152,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,5,2011-09-25 11:40:00,1.65,16480.0,United Kingdom
559796,21556,CERAMIC STRAWBERRY MONEY BOX,3,2011-07-12 13:30:00,4.13,,United Kingdom
544933,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-02-25 08:44:00,0.29,12633.0,Germany
575335,23201,JUMBO BAG ALPHABET,200,2011-11-09 13:56:00,1.79,12931.0,United Kingdom
557669,23084,RABBIT NIGHT LIGHT,24,2011-06-22 09:43:00,1.79,12674.0,France
577768,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-11-21 15:18:00,10.79,,United Kingdom
537387,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2010-12-06 13:34:00,0.85,13468.0,United Kingdom
570178,22708,WRAP DOLLY GIRL,25,2011-10-07 14:23:00,0.42,16558.0,United Kingdom
562598,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-08-08 10:00:00,7.95,15152.0,United Kingdom
567911,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-09-22 17:00:00,2.55,14854.0,United Kingdom
579399,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,3,2011-11-29 12:09:00,0.65,13137.0,United Kingdom
549568,82552,WASHROOM METAL SIGN,24,2011-04-10 15:09:00,1.45,15665.0,United Kingdom
566123,23209,LUNCH BAG VINTAGE DOILY ,1,2011-09-09 11:15:00,1.65,15039.0,United Kingdom
560547,22464,HANGING METAL HEART LANTERN,12,2011-07-19 12:39:00,1.65,17419.0,United Kingdom
543179,22495,SET OF 2 ROUND TINS CAMEMBERT ,1,2011-02-04 10:31:00,2.95,12754.0,Japan
569545,22881,NUMBER TILE VINTAGE FONT 2,1,2011-10-04 16:37:00,4.13,,United Kingdom
564221,21790,VINTAGE SNAP CARDS,5,2011-08-24 09:36:00,1.63,,United Kingdom
563589,22690,DOORMAT HOME SWEET HOME BLUE ,20,2011-08-17 19:40:00,8.0,17450.0,United Kingdom
542905,84879,ASSORTED COLOUR BIRD ORNAMENT,40,2011-02-01 15:11:00,1.69,12540.0,Spain
550359,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2011-04-18 10:41:00,2.95,17841.0,United Kingdom
538707,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-12-14 10:38:00,4.95,17894.0,United Kingdom
549586,21989,PACK OF 20 SKULL PAPER NAPKINS,4,2011-04-11 10:00:00,1.63,,United Kingdom
579854,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-11-30 16:26:00,2.55,14713.0,United Kingdom
576927,22630,DOLLY GIRL LUNCH BOX,12,2011-11-17 11:02:00,1.95,12567.0,France
576659,23702,High Resolution Image,1,2011-11-16 11:09:00,21.0,15373.0,United Kingdom
538808,22619,SET OF 6 SOLDIER SKITTLES,6,2010-12-14 12:11:00,3.75,14057.0,United Kingdom
567625,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-09-21 12:55:00,0.85,13627.0,United Kingdom
570688,DOT,DOTCOM POSTAGE,1,2011-10-11 16:29:00,199.04,,United Kingdom
559816,23012,GLASS APOTHECARY BOTTLE PERFUME,1,2011-07-12 16:11:00,8.29,,United Kingdom
C567714,22962,JAM JAR WITH PINK LID,-6,2011-09-22 10:11:00,0.85,16316.0,United Kingdom
546242,21213,PACK OF 72 SKULL CAKE CASES,21,2011-03-10 13:07:00,0.55,16743.0,United Kingdom
559377,23283,,17,2011-07-08 10:39:00,0.0,,United Kingdom
547399,21843,RED RETROSPOT CAKE STAND,1,2011-03-22 16:55:00,20.79,,United Kingdom
552676,20717,STRAWBERRY SHOPPER BAG,1,2011-05-10 15:07:00,2.46,,United Kingdom
541602,21181,PLEASE ONE PERSON METAL SIGN,1,2011-01-19 17:17:00,2.1,17231.0,United Kingdom
542794,22971,QUEENS GUARD COFFEE MUG,1,2011-02-01 10:56:00,4.96,,United Kingdom
545059,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-02-27 13:04:00,2.95,14157.0,United Kingdom
554268,22379,RECYCLING BAG RETROSPOT ,1,2011-05-23 12:59:00,2.1,15311.0,United Kingdom
548514,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,2011-03-31 16:03:00,2.46,,United Kingdom
561209,22209,WOOD STAMP SET HAPPY BIRTHDAY,1,2011-07-25 16:57:00,0.83,,United Kingdom
571082,23184,BULL DOG BOTTLE OPENER,2,2011-10-13 15:25:00,10.79,,United Kingdom
555077,22413,METAL SIGN TAKE IT OR LEAVE IT ,4,2011-05-31 12:42:00,2.95,17975.0,United Kingdom
572721,23118,PARISIENNE JEWELLERY DRAWER ,2,2011-10-25 15:07:00,7.5,16201.0,United Kingdom
570026,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2011-10-07 10:37:00,0.65,12781.0,Czech Republic
538071,22095,LADS ONLY TISSUE BOX,2,2010-12-09 14:09:00,2.51,,United Kingdom
573116,23162,REGENCY TEA STRAINER,1,2011-10-27 15:49:00,3.75,14525.0,United Kingdom
561647,23199,JUMBO BAG APPLES,30,2011-07-28 15:20:00,2.08,13340.0,United Kingdom
553541,22900, SET 2 TEA TOWELS I LOVE LONDON ,3,2011-05-17 15:33:00,4.13,,United Kingdom
565124,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-09-01 12:09:00,0.55,12436.0,Norway
